report_id,event_date,split,state,naics,naics4,trade,narrative,employer_redacted,hospitalised,amputations,loss_of_eye,severity,inspected,event_code,event_title,cause_group,fall_band_osha,nature_code,nature,body_part_code,body_part,source_code,source,secondary_source_code,secondary_source
20241211496,2024-12-12,test,West Virginia,238990,2389,"Other specialty trades (site prep, demolition)","An employee was installing sprinkler heads from a 10-foot A-frame ladder, working from the step below the top of the ladder. The employee was finishing the installation of the last sprinkler head when the ladder shifted as they reached overhead. They fell approximately 9 feet to the concrete floor, resulting in fractures to their left arm, wrist, tailbone, and back.",0,1,0,0,Hospitalised,0,4112,Fall to lower level from collapsing structure or equipment 6 to 30 feet,Fall to lower level,,124,Fractures,833,Trunk and other upper extremities,733,Step ladders,6624,Other constructed surface
20241211498,2024-12-12,test,Pennsylvania,237130,2371,Utility systems,"An employee and his crew were removing a tree at a residence. He walked into the drop zone just as a bucket operator cut a branch. The branch struck the employee between the shoulder blades, knocking him to the ground. The employee suffered a fracture to a singular transverse process bone in the thoracic area of his back.",0,1,0,0,Hospitalised,0,6439,Struck by other falling object n.e.c.,Struck by or against object,,124,Fractures,321,Back thoracic region,5463,"Limbs, branches unattached",5461,Trees
20241211503,2024-12-12,test,Nebraska,238140,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)","An employee was lighting a propane heater. He lit the pilot light and then turned on the gas when a flash occurred as the gas ignited, resulting in burns to his face and eyes.",0,1,0,0,Hospitalised,0,327,Flash fire,"Fire, explosion or burn",,1520,Thermal burns degree unspecified,1289,"Other multiple ear(s), facial locations",1212,Propane,3325,"Furnaces, heaters"
20241211505,2024-12-12,test,Florida,238990,2389,"Other specialty trades (site prep, demolition)","An employee was on a ladder while performing work on a screen enclosure when they fell approximately 7 feet from the ladder to the floor. The employee sustained a broken right arm, a cut to the head, and two fractured ribs.",0,1,0,0,Hospitalised,1,4142,Other fall to lower level 6 to 30 feet,Fall to lower level,,124,Fractures,833,Trunk and other upper extremities,730,Portable ladders and stairs unspecified,6624,Other constructed surface
20241211507,2024-12-12,test,Texas,238110,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)","An employee and crew were pouring concrete into a vertical wall form when the concrete boom swung and an extension pipe at the end struck the employee's left arm. A piece of metal on the pipe punctured their arm, resulting in broken bones in the forearm.",0,1,0,0,Hospitalised,0,6449,Struck by suspended or swinging objects n.e.c.,Struck by or against object,,124,Fractures,423,Forearm(s),4220,"Pipes, ducts, tubing unspecified",8429,"Trucks with other mounted machinery, equipment n.e.c."
20241211510,2024-12-12,test,Pennsylvania,238990,2389,"Other specialty trades (site prep, demolition)","An employee was replacing the skirts on a curb machine mule that was on a forklift. The curb machine mule fell off the forklift and struck the employee, resulting in a back injury.",0,1,0,0,Hospitalised,0,6439,Struck by other falling object n.e.c.,Struck by or against object,,100,Traumatic injuries or exposures unspecified,320,Exterior and musculoskeletal structures of the back unspecified,470,Vehicle and machine parts unspecified,8621,"Forklift, order picker, platform truck powered"
20241211515,2024-12-12,test,District Of Columbia,236118,2361,Residential building,"A construction employee fell from the second floor to the first floor, resulting in four broken ribs and a fracture to his spine.",0,1,0,0,Hospitalised,1,4142,Other fall to lower level 6 to 30 feet,Fall to lower level,,124,Fractures,38,Multiple trunk locations,990,"Source, secondary source unspecified",990,"Source, secondary source unspecified"
20241211525,2024-12-12,test,Texas,238210,2382,"Building equipment (electrical, plumbing, HVAC)","An employee was working on deconstructing a steel electrical tower. He was hooked to the steel of the tower and wearing personal protective equipment. He finished installing rigging on the top arm of the tower and started walking toward the inside body of the tower. As he was transitioning to tie off to the body of the tower with his second lanyard hook, the step below him came loose. The steel that he was tied to did not hold and he fell approximately 20 feet onto a tower arm below. The employee was hospitalized with fractured ribs.",0,1,0,0,Hospitalised,0,4112,Fall to lower level from collapsing structure or equipment 6 to 30 feet,Fall to lower level,,124,Fractures,3112,"Rib(s), oblique area",6351,Telecommunications and cell phone towers,9222,Fall protection equipment
20241211526,2024-12-12,test,New York,236220,2362,Non-residential building,"An employee was placing a prefabricated structure onto stanchions. As he was tapping the structure with a hammer to align it with the stanchions, his left thumb and index finger were crushed underneath the structure. The employee sustained an amputation to the fingers and was hospitalized.",0,1,1,0,Amputation,0,664,Caught or wedged between objects nonrunning,Caught in or crushed,,1220,"Amputations, avulsions, enucleations unspecified",4428,Thumb(s) and finger(s),626,Mobile building,991,Secondary source not applicable
20241211530,2024-12-13,test,Florida,238160,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)","An employee was working on a mansard roof when they fell from the roof to the ground, resulting in a broken foot and elbow.",0,1,0,0,Hospitalised,1,4140,Other fall to lower level unspecified,Fall to lower level,,124,Fractures,849,Upper and lower extremities n.e.c.,6532,Roof surface,660,"Ground, travel, and support surfaces unspecified"
20241211540,2024-12-13,test,Texas,238120,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)",An employee was preparing formwork for the next task. He cut a 2 x 4 with a circular saw and then placed the saw on the side of a wooden sawhorse. He then walked around the sawhorse and contacted the still-moving blade. The employee sustained a laceration above the knee.,0,1,0,0,Hospitalised,0,659,Struck by running powered equipment n.e.c.,Struck by or against object,,132,"Cuts, lacerations, punctures without injury to internal structures",521,Thigh(s),7122,Saws except chainsaws,991,Secondary source not applicable
20241211544,2024-12-13,test,Georgia,238990,2389,"Other specialty trades (site prep, demolition)","On December 13, 2024, an employee was grooving a steel pipe using an anvil groover machine when his right hand became caught underneath the machine, resulting in amputation of the right ring fingertip and a severe injury to the middle finger.",0,0,1,0,Amputation,0,653,"Caught, entangled in running powered equipment normal operation",Caught in or crushed,,1220,"Amputations, avulsions, enucleations unspecified",4421,"Finger or thumb tip(s), nail(s)",3529,"Bending, rolling, shaping, stamping machinery n.e.c.",991,Secondary source not applicable
20241211546,2024-12-13,test,Rhode Island,238150,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)","An employee was working from the plank of a ladder jack scaffold while installing a window. The attachment on one end of the ladder dislodged and the employee fell approximately 12 to 25 feet to the ground, resulting in lower back fractures.",0,1,0,0,Hospitalised,0,4112,Fall to lower level from collapsing structure or equipment 6 to 30 feet,Fall to lower level,,124,Fractures,322,Back lumbar region,6342,Self-supporting scaffolds or staging,660,"Ground, travel, and support surfaces unspecified"
20241211558,2024-12-13,test,Wisconsin,238170,2381,"Foundation, structure and exterior (incl. roofing, framing, concrete, steel)","An employee was bringing a piece of cut siding onto a roof when they fell from the metal roof to the ground, resulting in a fractured sacrum and coccyx. The employee was hospitalized.",0,1,0,0,Hospitalised,1,4140,Other fall to lower level unspecified,Fall to lower level,,124,Fractures,328,Back multiple regions,6532,Roof surface,660,"Ground, travel, and support surfaces unspecified"
20241211599,2024-12-16,test,Florida,237310,2373,"Highway, street and bridge",An employee was grading dirt with a shovel around a structure. He stepped on a piece of plywood that was not fastened and his foot slipped and fell into the structure. The employee sustained a broken ankle.,0,1,0,0,Hospitalised,0,4111,Fall to lower level from collapsing structure or equipment less than 6 feet,Fall to lower level,Under 6 ft,124,Fractures,53,Ankle(s),4231,"Sheets, panels wood, plywood, MDF",6634,Hole in ground
20241211626,2024-12-16,test,Nebraska,238910,2389,"Other specialty trades (site prep, demolition)",An employee was moving forms by hand. A 20' x 4' rail form weighing 875 pounds tipped and collapsed on the employee's leg. The employee sustained a broken tibia and fibula.,0,1,0,0,Hospitalised,0,6432,Struck by object tipping over,Struck by or against object,,124,Fractures,523,Lower leg(s),659,Structural elements n.e.c.,990,"Source, secondary source unspecified"
20241211627,2024-12-16,test,Florida,238910,2389,"Other specialty trades (site prep, demolition)",An employee was cutting rebar with a demolition saw when the saw kicked back and lacerated their left hand just below the thumb. The employee was hospitalized and required surgery to remove metal.,0,1,0,0,Hospitalised,1,651,"Struck by running powered equipment irregular movement, kick back",Struck by or against object,,132,"Cuts, lacerations, punctures without injury to internal structures",441,"Hand(s), except finger(s)",7122,Saws except chainsaws,991,Secondary source not applicable
20241211628,2024-12-16,test,Florida,238220,2382,"Building equipment (electrical, plumbing, HVAC)","An employee was descending a 20-foot job-made wooden ladder that was wet. As he approached 5 feet, his hands slipped off the ladder and he fell to the ground. The employee sustained a fractured right femur that required hospitalization and surgery.",0,1,0,0,Hospitalised,0,4141,Other fall to lower level less than 6 feet,Fall to lower level,Under 6 ft,124,Fractures,521,Thigh(s),6614,Fixed ladder or fire escape,4152,"Water, liquids nonchemical"
